#399300.SZ#,#601618.SH#,#2019-01-02#,0.2366
#399300.SZ#,#002311.SZ#,#2019-01-02#,0.1963
#399300.SZ#,#002310.SZ#,#2019-01-02#,0.1003
#399300.SZ#,#601989.SH#,#2019-01-02#,0.4207
#399300.SZ#,#601888.SH#,#2019-01-02#,0.6300
#399300.SZ#,#600999.SH#,#2019-01-02#,0.4107
#399300.SZ#,#002294.SZ#,#2019-01-02#,0.0904
#399300.SZ#,#601727.SH#,#2019-01-02#,0.1883
#399300.SZ#,#601633.SH#,#2019-01-02#,0.0730
#399300.SZ#,#601766.SH#,#2019-01-02#,0.9283
#399300.SZ#,#601788.SH#,#2019-01-02#,0.1845
#399300.SZ#,#002271.SZ#,#2019-01-02#,0.1267
#399300.SZ#,#601668.SH#,#2019-01-02#,1.2687
#399300.SZ#,#601229.SH#,#2019-01-02#,0.6492
#399300.SZ#,#601997.SH#,#2019-01-02#,0.1573
#399300.SZ#,#601838.SH#,#2019-01-02#,0.0340
#399300.SZ#,#601288.SH#,#2019-01-02#,1.4553
#399300.SZ#,#601198.SH#,#2019-01-02#,0.1411
#399300.SZ#,#002673.SZ#,#2019-01-02#,0.1449
#399300.SZ#,#601878.SH#,#2019-01-02#,0.1032
#399300.SZ#,#600909.SH#,#2019-01-02#,0.0914
#399300.SZ#,#002797.SZ#,#2019-01-02#,0.1225
#399300.SZ#,#601901.SH#,#2019-01-02#,0.2354
#399300.SZ#,#002241.SZ#,#2019-01-02#,0.1446
#399300.SZ#,#002252.SZ#,#2019-01-02#,0.1279
#399300.SZ#,#002236.SZ#,#2019-01-02#,0.2176
#399300.SZ#,#002230.SZ#,#2019-01-02#,0.3958
#399300.SZ#,#601186.SH#,#2019-01-02#,0.5318
#399300.SZ#,#601899.SH#,#2019-01-02#,0.3932
#399300.SZ#,#300024.SZ#,#2019-01-02#,0.1557
#399300.SZ#,#601601.SH#,#2019-01-02#,0.9295
#399300.SZ#,#601898.SH#,#2019-01-02#,0.0915
#399300.SZ#,#002202.SZ#,#2019-01-02#,0.2424
#399300.SZ#,#600547.SH#,#2019-01-02#,0.2445
#399300.SZ#,#601390.SH#,#2019-01-02#,0.5527
#399300.SZ#,#600487.SH#,#2019-01-02#,0.2468
#399300.SZ#,#601857.SH#,#2019-01-02#,0.6256
#399300.SZ#,#600489.SH#,#2019-01-02#,0.1598
#399300.SZ#,#002304.SZ#,#2019-01-02#,0.5926
#399300.SZ#,#600352.SH#,#2019-01-02#,0.2643
#399300.SZ#,#601088.SH#,#2019-01-02#,0.3795
#399300.SZ#,#600029.SH#,#2019-01-02#,0.2443
#399300.SZ#,#601009.SH#,#2019-01-02#,0.4082
#399300.SZ#,#600271.SH#,#2019-01-02#,0.2775
#399300.SZ#,#002142.SZ#,#2019-01-02#,0.4494
#399300.SZ#,#600031.SH#,#2019-01-02#,0.4742
#399300.SZ#,#601919.SH#,#2019-01-02#,0.1681
#399300.SZ#,#600436.SH#,#2019-01-02#,0.2747
#399300.SZ#,#601600.SH#,#2019-01-02#,0.2484
#399300.SZ#,#600570.SH#,#2019-01-02#,0.2695
#399300.SZ#,#601328.SH#,#2019-01-02#,1.6812
#399300.SZ#,#600004.SH#,#2019-01-02#,0.1105
#399300.SZ#,#601998.SH#,#2019-01-02#,0.1763
#399300.SZ#,#600030.SH#,#2019-01-02#,1.3599
#399300.SZ#,#000338.SZ#,#2019-01-02#,0.3951
#399300.SZ#,#600549.SH#,#2019-01-02#,0.1084
#399300.SZ#,#601318.SH#,#2019-01-02#,6.4508
#399300.SZ#,#600522.SH#,#2019-01-02#,0.2186
#399300.SZ#,#601166.SH#,#2019-01-02#,1.9827
#399300.SZ#,#600050.SH#,#2019-01-02#,0.5193
#399300.SZ#,#002120.SZ#,#2019-01-02#,0.0450
#399300.SZ#,#600516.SH#,#2019-01-02#,0.1963
#399300.SZ#,#601628.SH#,#2019-01-02#,0.3587
#399300.SZ#,#600535.SH#,#2019-01-02#,0.1751
#399300.SZ#,#601333.SH#,#2019-01-02#,0.1160
#399300.SZ#,#600893.SH#,#2019-01-02#,0.2088
#399300.SZ#,#601991.SH#,#2019-01-02#,0.0837
#399300.SZ#,#600887.SH#,#2019-01-02#,1.4746
#399300.SZ#,#601398.SH#,#2019-01-02#,1.2104
#399300.SZ#,#600886.SH#,#2019-01-02#,0.3410
#399300.SZ#,#002085.SZ#,#2019-01-02#,0.1109
#399300.SZ#,#600867.SH#,#2019-01-02#,0.2116
#399300.SZ#,#600018.SH#,#2019-01-02#,0.1796
#399300.SZ#,#601607.SH#,#2019-01-02#,0.2041
#399300.SZ#,#002081.SZ#,#2019-01-02#,0.1352
#399300.SZ#,#600837.SH#,#2019-01-02#,0.7650
#399300.SZ#,#601111.SH#,#2019-01-02#,0.2419
#399300.SZ#,#600816.SH#,#2019-01-02#,0.1039
#399300.SZ#,#601006.SH#,#2019-01-02#,0.5256
#399300.SZ#,#600809.SH#,#2019-01-02#,0.0959
#399300.SZ#,#600048.SH#,#2019-01-02#,0.9017
#399300.SZ#,#600795.SH#,#2019-01-02#,0.3245
#399300.SZ#,#002146.SZ#,#2019-01-02#,0.1473
#399300.SZ#,#600760.SH#,#2019-01-02#,0.1263
#399300.SZ#,#002153.SZ#,#2019-01-02#,0.0881
#399300.SZ#,#600741.SH#,#2019-01-02#,0.3105
#399300.SZ#,#002065.SZ#,#2019-01-02#,0.1376
#399300.SZ#,#600739.SH#,#2019-01-02#,0.1343
#399300.SZ#,#601988.SH#,#2019-01-02#,0.8052
#399300.SZ#,#600705.SH#,#2019-01-02#,0.2034
#399300.SZ#,#002050.SZ#,#2019-01-02#,0.1451
#399300.SZ#,#600704.SH#,#2019-01-02#,0.0838
#399300.SZ#,#002044.SZ#,#2019-01-02#,0.2886
#399300.SZ#,#600703.SH#,#2019-01-02#,0.2939
#399300.SZ#,#600027.SH#,#2019-01-02#,0.1603
#399300.SZ#,#600688.SH#,#2019-01-02#,0.1189
#399300.SZ#,#002032.SZ#,#2019-01-02#,0.0922
#399300.SZ#,#600674.SH#,#2019-01-02#,0.1610
#399300.SZ#,#002027.SZ#,#2019-01-02#,0.3976
#399300.SZ#,#600660.SH#,#2019-01-02#,0.3395
#399300.SZ#,#002024.SZ#,#2019-01-02#,0.4031
#399300.SZ#,#600690.SH#,#2019-01-02#,0.5342
#399300.SZ#,#600482.SH#,#2019-01-02#,0.1646
#399300.SZ#,#600637.SH#,#2019-01-02#,0.2286
#399300.SZ#,#002008.SZ#,#2019-01-02#,0.2700
#399300.SZ#,#600606.SH#,#2019-01-02#,0.2387
#399300.SZ#,#002007.SZ#,#2019-01-02#,0.1800
#399300.SZ#,#600588.SH#,#2019-01-02#,0.2254
#399300.SZ#,#002001.SZ#,#2019-01-02#,0.1335
#399300.SZ#,#600585.SH#,#2019-01-02#,0.6220
#399300.SZ#,#600438.SH#,#2019-01-02#,0.1735
#399300.SZ#,#600583.SH#,#2019-01-02#,0.1157
#399300.SZ#,#000100.SZ#,#2019-01-02#,0.2936
#399300.SZ#,#600566.SH#,#2019-01-02#,0.1062
#399300.SZ#,#600340.SH#,#2019-01-02#,0.4891
#399300.SZ#,#600519.SH#,#2019-01-02#,3.2481
#399300.SZ#,#600900.SH#,#2019-01-02#,1.0983
#399300.SZ#,#600518.SH#,#2019-01-02#,0.2670
#399300.SZ#,#600406.SH#,#2019-01-02#,0.3585
